ts_micro,frame_index,wheel
0,3783,1
0,3784,1
0,3785,1
0,3786,1
0,3787,1
0,3788,1
0,3789,1
0,3790,-0
0,3791,-0
0,3792,-0
0,3793,-0
0,3794,0
0,3795,0
0,3796,0
0,3797,-0
0,3798,-0
0,3799,-0
0,3800,-0
0,3801,0
0,3802,0
0,3803,0
0,3804,-0
0,3805,-0
0,3806,0
0,3807,0
0,3808,0
0,3809,0
0,3810,0
0,3811,0
0,3812,0
0,3813,0
0,3814,0
0,3815,0
0,3816,0
0,3817,0
0,3818,0
0,3819,0
0,3820,0
0,3821,0
0,3822,0
0,3823,0
0,3824,0
0,3825,0
0,3826,0
0,3827,0
0,3828,-0
0,3829,-0
0,3830,-1
0,3831,-1
0,3832,-1
0,3833,-1
0,3834,-1
0,3835,-1
0,3836,-1
0,3837,-2
0,3838,-2
0,3839,-2
0,3840,-2
0,3841,-2
0,3842,-2
0,3843,-2
0,3844,-2
0,3845,-2
0,3846,-2
0,3847,-2
0,3848,-2
0,3849,-2
0,3850,-2
0,3851,-2
0,3852,-2
0,3853,-2
0,3854,-2
0,3855,-2
0,3856,-1
0,3857,-1
0,3858,-1
0,3859,-1
0,3860,-1
0,3861,-1
0,3862,-1
0,3863,-1
0,3864,-1
0,3865,-1
0,3866,-1
0,3867,-1
0,3868,-1
0,3869,-1
0,3870,-1
0,3871,-1
